0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
JLPT-N5	360	横	よこ	Noun	1.-horizontal (as opposed to vertical); lying down	2.-side-to-side (as opposed to front-to-back); width; breadth	3.-side (of a box, etc.)	4.-beside; aside; next to	5.-unconnected	6.-ヨコ																					
JLPT-N5	361	四つ	よっ	Numeric	1.-four	2.-four years of age	3.-ten o'clock (old time system)	4.-cross grips																							
JLPT-N5	362	六	ろく	Numeric	1.-six																										
JLPT-N5	363	丈夫	じょうぶ	Na-adjective	1.-healthy; robust; strong; solid; durable																										
JLPT-N5	364	東	ひがし	Noun	1.-east																										
JLPT-N5	365	毎晩	まいばん	Adverbial noun, Temporal noun	1.-every night																										
JLPT-N5	366	五つ	いつ	Numeric	1.-five	2.-five years of age	3.-eight o'clock (old time system)																								
JLPT-N5	367	晴れ	は	Noun, No-adjective	1.-clear weather; fine weather	2.-formal; ceremonial; public	3.-cleared of suspicion																								
JLPT-N5	368	細い	ほそ	I-adjective	1.-thin; slender; fine	2.-unlucky																									
JLPT-N5	369	廊下	ろうか	Noun	1.-corridor; hallway; passageway																										
JLPT-N5	370	太い	ふと	I-adjective	1.-fat; thick	2.-deep (of a voice); thick; sonorous	3.-daring; shameless; brazen; audacious																								
JLPT-N5	371	縦	たて	Noun	1.-the vertical; height	2.-front-to-back; length	3.-north-to-south	4.-vertical (relationship); hierarchy	5.-(weaving) warp																						
JLPT-N5	372	留学生	りゅうがくせい	Noun	1.-overseas student; exchange student																										
JLPT-N5	373	七つ	なな	Numeric	1.-seven	2.-seven years of age	3.-four o'clock (old time system)																								
JLPT-N5	374	九つ	ここの	Numeric	1.-nine	2.-nine years of age	3.-twelve o'clock (old time system)																								
JLPT-N5	375	一昨年	おととし	Adverbial noun, Temporal noun	1.-year before last																										
JLPT-N5	376	人	ひと	Noun	1.-man; person	2.-human being; mankind; people	3.-human (Homo sapiens); humans as a species	4.-character; personality	5.-man of talent; true man	6.-another person; other people; others	7.-adult	8.-ヒト																			
JLPT-N5	377	居る	い	Ichidan verb, intransitive verb	1.-to be (of animate objects); to exist	2.-to stay	3.-to be ...-ing; to have been ...-ing																								
JLPT-N5	378	其れ	そ	Pronoun	1.-that (indicating an item or person near the listener, the action of the listener, or something on their mind); it	2.-that time; then	3.-there (indicating a place near the listener)	4.-you																							
JLPT-N5	379	物	もの	Noun	1.-thing; object; article; stuff; substance	2.-one's things; possessions; property; belongings	3.-things; something; anything; everything; nothing	4.-quality	5.-reason; the way of things	6.-used to emphasize emotion, judgment, etc.; used to indicate a common occurrence in the past (after a verb in past tense); used to indicate a general tendency; used to indicate something that should happen	7.-item classified as ...; item related to ...; work in the genre of ...	8.-cause of ...; cause for ...	9.-somehow; somewhat; for some reason	10.-really; truly																	
JLPT-N5	380	家	いえ	Noun	1.-house; residence; dwelling	2.-family; household	3.-lineage; family name																								
JLPT-N5	381	本	ほん	Noun	1.-book; volume; script	2.-this; present	3.-main; head	4.-real; regular	5.-counter for long cylindrical things; counter for films, TV shows, etc.; counter for goals, home runs, etc.; counter for telephone calls																						
JLPT-N5	382	迚も	とて	Adverb	1.-very; awfully; exceedingly	2.-(not) at all; by no means; simply (cannot)																									
JLPT-N5	383	会う	あ	Godan verb with u ending, intransitive verb	1.-to meet; to encounter; to see	2.-to have an accident; to have a bad experience																									
JLPT-N5	384	好き	す	Na-adjective, Noun	1.-liked; well-liked; favourite; favorite	2.-in love (with); loved; romantically interested (in)	3.-faddism; eccentricity	4.-the way one likes; (as) it suits one	5.-refined taste; elegant pursuits																						
JLPT-N5	385	分かる	わ	Godan verb with ru ending, intransitive verb	1.-to understand; to comprehend; to grasp; to see; to get; to follow	2.-to become clear; to be known; to be discovered; to be realized; to be realised; to be found out	3.-I know!; I think so too!																								
JLPT-N5	386	聞く	き	Godan verb with ku ending, Transitive verb	1.-to hear	2.-to listen (e.g. to music)	3.-to ask; to enquire; to query	4.-to hear about; to hear of; to learn of	5.-to follow (advice, order, etc.); to obey; to listen to; to comply with	6.-to hear (e.g. a plea); to grant (a request); to accept (e.g. an argument); to give consideration to	7.-to smell (esp. incense); to sample (a fragrance)	8.-to taste (alcohol); to try																			
JLPT-N5	387	所	ところ	Noun, Suffix	1.-place; spot; scene; site	2.-address	3.-district; area; locality	4.-one's house	5.-point; aspect; side; facet	6.-passage (in text); part	7.-space; room	8.-thing; matter	9.-whereupon; as a result	10.-about to; on the verge of	11.-was just doing; was in the process of doing; have just done; just finished doing																
JLPT-N5	388	先	さき	Noun, No-adjective, Noun - used as a suffix, Prefix	1.-previous; prior; former; first; earlier; some time ago; preceding	2.-point (e.g. pencil); tip; end; nozzle	3.-head (of a line); front	4.-ahead; the other side	5.-the future; hereafter	6.-destination	7.-the other party																				
JLPT-N5	389	何時も	いつ	Adverb, Noun	1.-always; usually; every time	2.-never																									
JLPT-N5	390	書く	か	Godan verb with ku ending, Transitive verb	1.-to write; to compose; to pen	2.-to draw; to paint																									
JLPT-N5	391	沢山	たくさん	No-adjective, Na-adjective, Noun, Adverbial noun	1.-a lot; lots; plenty; many; a large number; much; a great deal; a good deal	2.-enough; sufficient	3.-enough; too many; too much																								
JLPT-N5	392	入る	はい	Godan verb with ru ending, intransitive verb	1.-to enter; to go into	2.-to break into	3.-to join; to enroll	4.-to contain; to hold; to accommodate	5.-to have (an income of)	6.-to get turned on; to start functioning; to start working	7.-to get; to obtain; to receive; to score																				
JLPT-N5	393	置く	お	Godan verb with ku ending, Transitive verb	1.-to put; to place	2.-to leave (behind)	3.-to establish (an organization, a facility, a position, etc.); to set up	4.-to appoint (someone to a certain position); to hire; to employ	5.-to place (one's trust, one's faith, etc.); to bear (in mind, etc.)	6.-to put down a tool (e.g. a pen) hence stopping what one is doing with that tool	7.-to take in (boarders, etc.); to provide lodging in one's house	8.-to separate spatially or temporally	9.-to do something in advance	10.-to leave something in a certain state; to keep something in a certain state																	
JLPT-N5	394	何処	どこ	Pronoun	1.-where; what place	2.-how much (long, far); what extent																									
JLPT-N5	395	住む	す	Godan verb with mu ending, intransitive verb	1.-to live (of humans); to reside; to inhabit; to dwell; to abide																										
JLPT-N5	396	食べる	た	Ichidan verb, Transitive verb	1.-to eat	2.-to live on (e.g. a salary); to live off; to subsist on																									
JLPT-N5	397	歩く	ある	Godan verb with ku ending, intransitive verb	1.-to walk																										
JLPT-N5	398	働く	はたら	Godan verb with ku ending, intransitive verb	1.-to work; to labor; to labour	2.-to function; to operate; to be effective; to work (i.e. ... works); to come into play	3.-to commit (e.g. a crime); to perpetrate; to do; to act; to practise; to practice	4.-to be conjugated																							
JLPT-N5	399	着く	つ	Godan verb with ku ending, intransitive verb	1.-to arrive at; to reach	2.-to sit on; to sit at (e.g. the table)																									
JLPT-N5	400	上	うえ	Noun, No-adjective, Adverbial noun, Noun - used as a suffix	1.-above; up; over; elder (e.g. daughter)	2.-top; summit; head (e.g. of a staircase)	3.-surface	4.-before; previous	5.-superiority; one's superior; one's elder	6.-on top of that; besides; what's more; not only ... but	7.-upon (further inspection, etc.); based on (and occurring after)	8.-matters concerning ...; as concerns ...	"9.-since (i.e. ""for that reason"")"	10.-honorable; venerable	11.-place of one's superior (e.g. the throne)	12.-emperor; sovereign; shogun; daimyo	13.-noblewoman (esp. the wife of a nobleman)														
JLPT-N5	401	悪い	わる	I-adjective	1.-bad; poor; undesirable	2.-poor (quality); inferior; insufficient	3.-evil; sinful	4.-ugly; not beautiful	5.-at fault; to blame; in the wrong	6.-bad (at doing something)	7.-unprofitable; unbeneficial	8.-sorry; (my) bad; unforgivable																			
JLPT-N5	402	教える	おし	Ichidan verb, Transitive verb	1.-to teach; to instruct	2.-to tell; to inform	3.-to preach																								
JLPT-N5	403	降る	ふ	Godan verb with ru ending, intransitive verb	1.-to fall (of rain, snow, ash, etc.); to come down	2.-to form (of frost)	3.-to beam down (of sunlight or moonlight); to pour in	4.-to visit (of luck, misfortune, etc.); to come; to arrive																							
JLPT-N5	404	死ぬ	し	Godan verb with nu ending, Irregular nu verb, intransitive verb	1.-to die; to pass away	2.-to lose spirit; to lose vigor; to look dead	3.-to cease; to stop																								
JLPT-N5	405	帰る	かえ	Godan verb with ru ending, intransitive verb	1.-to return; to come home; to go home; to go back	2.-to leave	3.-to get home; to get to home plate																								
JLPT-N5	406	忘れる	わす	Ichidan verb, Transitive verb	1.-to forget; to leave carelessly; to be forgetful of; to forget about; to forget (an article)																										
JLPT-N5	407	多い	おお	I-adjective	1.-many; numerous; a lot	2.-large quantity; large amount	3.-frequent; common																								
JLPT-N5	408	出かける	で	Ichidan verb, intransitive verb	1.-to go out (e.g. on an excursion or outing); to leave; to depart; to start; to set out	2.-to be about to leave; to be just going out																									
JLPT-N5	409	若い	わか	I-adjective	1.-young; youthful	2.-immature; green	3.-low (number); small																								
JLPT-N5	410	掛かる	か	Godan verb with ru ending, intransitive verb	1.-to take (a resource, e.g. time or money)	2.-to hang	3.-to come into view; to arrive	4.-to come under (a contract, a tax)	5.-to start (engines, motors)	6.-to attend; to deal with; to handle	7.-to have started to; to be on the verge of	8.-to overlap (e.g. information in a manual); to cover	9.-to (come) at	10.-to be fastened	11.-to be covered (e.g. with dust, a table-cloth, etc.)	12.-to be caught in	13.-to get a call	14.-to depend on													
JLPT-N5	411	同じ	おな	Noun or verb acting prenominally, Noun	1.-same; identical; equal; uniform; equivalent; similar; common (origin); changeless; alike	2.-anyway; anyhow; in either case																									
JLPT-N5	412	起きる	お	Ichidan verb, intransitive verb	1.-to get up; to rise; to blaze up (fire)	2.-to wake up; to be awake; to stay awake	3.-to occur (usu. of unfavourable incidents); to happen; to take place																								
JLPT-N5	413	座る	すわ	Godan verb with ru ending, intransitive verb	1.-to sit; to squat	2.-to assume (a position)	3.-to hold steady; to hold still																								
JLPT-N5	414	店	みせ	Noun	1.-store; shop; establishment; restaurant																										
JLPT-N5	415	入れる	い	Ichidan verb, Transitive verb	1.-to put in; to let in; to take in; to bring in; to insert; to install (e.g. software); to set (a jewel, etc.); to ink in (e.g. tattoo)	2.-to admit; to accept; to employ; to hire	3.-to accept; to comply; to grant; to adopt (a policy, etc.); to take (advice, etc.); to listen to; to pay attention to	4.-to include	5.-to pay (one's rent, etc.)	6.-to cast (a vote)	7.-to make (tea, coffee, etc.)	8.-to turn on (a switch, etc.)	9.-to send (a fax); to call																		
JLPT-N5	416	何方	どなた	Noun	1.-who?																										
JLPT-N5	417	一寸	一寸ちょっと	Adverb	1.-a little; a bit; slightly	2.-just a minute; for a moment; briefly	3.-somewhat; rather; fairly; pretty; quite	4.-(not) easily; (not) readily	5.-hey!; come on; excuse me																						
JLPT-N5	418	疲れる	つか	Ichidan verb, intransitive verb	1.-to get tired; to tire	2.-to be worn out (e.g. of well used objects)	3.-to starve																								
JLPT-N5	419	開ける	あ	Ichidan verb, Transitive verb	1.-to open (a door, etc.); to unwrap (e.g. parcel, package); to unlock	2.-to open (for business, etc.)	3.-to empty; to remove; to make space; to make room	4.-to move out; to clear out	5.-to be away from (e.g. one's house); to leave (temporarily)	6.-to dawn; to grow light	7.-to end (of a period, season)	8.-to begin (of the New Year)	9.-to leave (one's schedule) open; to make time (for)	10.-to make (a hole); to open up (a hole)																	
JLPT-N5	420	何故	なぜ	Adverb	1.-why; how																										
JLPT-N5	421	一日	いちにち	Noun	1.-one day	2.-all day (long); throughout the day	3.-first day of the month																								
JLPT-N5	422	寒い	さむ	I-adjective	1.-cold (e.g. weather)	2.-uninteresting (esp. joke); lame; dull; weak; corny																									
JLPT-N5	423	見せる	み	Ichidan verb, Transitive verb	1.-to show; to display																										
JLPT-N5	424	違う	ちが	Godan verb with u ending, intransitive verb	1.-to differ (from); to vary	2.-to not be in the usual condition	3.-to not match the correct (answer, etc.)	4.-to be different from promised	5.-isn't it?; wasn't it?																						
JLPT-N5	425	如何して	どう	Adverb	1.-how; in what way; by what means	2.-why; for what reason; for what purpose; what for	3.-cannot possibly	4.-no way																							
JLPT-N5	426	付ける	つ	Ichidan verb, Transitive verb	1.-to attach; to join; to add; to append; to affix; to stick; to glue; to fasten; to sew on; to apply (ointment)	2.-to furnish (a house with)	3.-to wear; to put on	4.-to keep a diary; to make an entry	5.-to appraise; to set (a price)	6.-to allot; to budget; to assign	7.-to bring alongside	8.-to place (under guard or doctor)	9.-to follow; to shadow	10.-to load; to give (courage to)	11.-to keep (an eye on)	12.-to establish (relations or understanding)	13.-to turn on (light)	14.-to produce flowers; to produce fruit													
JLPT-N5	427	覚える	おぼ	Ichidan verb, Transitive verb	1.-to memorize; to memorise; to commit to memory; to learn by heart; to bear in mind; to remember	2.-to learn; to pick up; to acquire	3.-to feel	4.-to think; to regard																							
JLPT-N5	428	風	かぜ	Noun	1.-wind; breeze; draught; draft	2.-manner; behaviour; behavior	3.-cold; influenza																								
JLPT-N5	429	近く	ちか	Noun, No-adjective, Adverbial noun	1.-near; neighbourhood; neighborhood; vicinity	"2.-nearly (e.g. ""it took nearly one year""); close to"	3.-shortly; soon																								
JLPT-N5	430	困る	こま	Godan verb with ru ending, intransitive verb	1.-to be troubled; to have difficulty; to be in a fix; to be at a loss; to be stumped; to be embarrassed	2.-to be bothered; to be inconvenienced; to be annoyed	3.-to be badly off; to be hard up; to be in straitened circumstances																								
JLPT-N5	431	生まれる	う	Ichidan verb, intransitive verb	1.-to be born																										
JLPT-N5	432	丁度	ちょうど	Adverb	1.-exactly; precisely; just; right	2.-as if; as though; quite																									
JLPT-N5	433	初めて	はじ	Adverb, No-adjective	1.-for the first time	2.-only after ... is it ...; only when ... do you ...																									
JLPT-N5	434	始まる	はじ	Godan verb with ru ending, intransitive verb	1.-to begin; to start; to commence	2.-to happen (again); to begin (anew)	3.-to date (from); to originate (in)																								
JLPT-N5	435	貸す	か	Godan verb with su ending, Transitive verb	1.-to lend; to loan	2.-to rent out; to hire out																									
JLPT-N5	436	綺麗	きれい	Na-adjective	1.-pretty; lovely; beautiful; fair	2.-clean; clear; pure; tidy; neat	3.-completely; entirely																								
JLPT-N5	437	幾ら	いく	Adverb, Noun	1.-how much?; how many?	2.-even; even if																									
JLPT-N5	438	空	そら	Noun	1.-sky; the air; the heavens	2.-weather	3.-far-off place; distant place	4.-state of mind; feeling	5.-(from) memory; (by) heart	6.-falsehood; lie	7.-somehow; vaguely	8.-fake																			
JLPT-N5	439	弾く	ひ	Godan verb with ku ending, Transitive verb	1.-to play (a stringed or keyboard instrument)																										
JLPT-N5	440	暑い	あつ	I-adjective	1.-hot; warm; sultry; heated	2.-passionate; impassioned; burning (desire, etc.)	3.-on everybody's mind; on the radar; du jour; interested (gaze, etc.)																								
JLPT-N5	441	遊ぶ	あそ	Godan verb with bu ending, intransitive verb	1.-to play (games, sports); to enjoy oneself; to have a good time	2.-to mess about (with alcohol, gambling, philandery, etc.)	3.-to be idle; to do nothing; to be unused	4.-to meet up (with friends); to hang out	5.-to give oneself up (to gambling, drinking, etc.)	6.-to go to (for pleasure or for study)	7.-to tease (somebody); to play (with)	8.-to intentionally throw a ball to lower the batter's concentration																			
JLPT-N5	442	然し	しか	Conjunction	1.-however; but																										
JLPT-N5	443	無くす	な	Godan verb with su ending, Transitive verb	1.-to lose (something); to mislay	2.-to get rid of; to eliminate; to remove																									
JLPT-N5	444	色々	いろいろ	Na-adjective, No-adjective, Adverb, Adverb taking the 'to' particle, Noun	1.-various; all sorts of; variety of	2.-various colors (colours)																									
JLPT-N5	445	渡る	わた	Godan verb with ru ending, intransitive verb	1.-to cross over; to go across	2.-to extend; to cover; to range; to span																									
JLPT-N5	446	暗い	くら	I-adjective	1.-dark; gloomy; murky	2.-depressed; dispirited; down in the dumps; dark (mood)	3.-dark (in colour); dull	4.-ill-boding; dark (e.g. past); suspicious	5.-unlikely (to succeed); hopeless; unpromising	6.-unfamiliar (with); ignorant (of)																					
JLPT-N5	447	此方	こちら	Noun	1.-this way (direction close to the speaker or towards the speaker); this direction	2.-here (place close to the speaker or where the speaker is)	3.-this one (something physically close to the speaker)	4.-I; me; we; us	5.-this person (someone physically close to the speaker and of equal or higher status)																						
JLPT-N5	448	重い	おも	I-adjective	1.-heavy; weighty	2.-heavy (feeling); depressed; gloomy; blue; uneasy	3.-slow; sluggish; lumbering; ponderous; clumsy	4.-important (position, responsibility, etc.); serious; grave	5.-serious (punishment, illness, etc.); severe; critical	6.-solid; established; dignified; sensible																					
JLPT-N5	449	今晩	こんばん	Adverbial noun, Temporal noun	1.-tonight; this evening																										
JLPT-N5	450	美味しい	おい	I-adjective	1.-delicious; tasty; sweet	2.-attractive; appealing; convenient; favorable; desirable; profitable	3.-オイシイ																								
JLPT-N5	451	消す	け	Godan verb with su ending, Transitive verb	1.-to erase; to delete; to cross out	2.-to turn off (power); to switch off	3.-to extinguish; to put out	4.-to bump off																							
JLPT-N5	452	易しい	やさ	I-adjective	1.-easy; plain; simple																										
JLPT-N5	453	閉める	し	Ichidan verb, Transitive verb	1.-to close; to shut																										
JLPT-N5	454	安い	やす	I-adjective	1.-cheap; inexpensive	2.-calm; peaceful; quiet																									
JLPT-N5	455	遠い	とお	I-adjective	1.-far; distant; far away; a long way off; in the distance	2.-distant (past); remote (in time); remote; far-removed (in time)	3.-distant (relationship or kinship); having little to do (with someone)	4.-far (from something else in quality, degree, etc.); not similar; way off	5.-hard (of hearing)	6.-nearsighted																					
JLPT-N5	456	短い	みじか	I-adjective	1.-short																										
JLPT-N5	457	曲がる	ま	Godan verb with ru ending, intransitive verb	1.-to bend; to curve; to warp; to wind; to twist	2.-to turn	3.-to be awry; to be askew; to be crooked																								
JLPT-N5	458	消える	き	Ichidan verb, intransitive verb	1.-to go out; to vanish; to disappear																										
JLPT-N5	459	晴れる	は	Ichidan verb, intransitive verb	1.-to clear up; to clear away; to be sunny; to stop raining	2.-to refresh (e.g. spirits)	3.-to be cleared (e.g. of a suspicion)	4.-to be dispelled; to be banished																							
JLPT-N5	460	冷たい	つめ	I-adjective	1.-cold (to the touch); chilly; icy; freezing	2.-(emotionally) cold; coldhearted; unfeeling; indifferent; unfriendly; distant																									
JLPT-N5	461	青い	あお	I-adjective	1.-blue; azure	2.-green	3.-pale; gray; grey	4.-unripe; inexperienced																							
JLPT-N5	462	頁	ページ	Noun, Counter	1.-page																										
JLPT-N5	463	吹く	ふ	Godan verb with ku ending, intransitive verb	1.-to blow (of the wind)	2.-to blow (one's breath); to breathe out; to blow on (hot tea, candles, etc.); to puff	3.-to play (a wind instrument); to blow (a whistle, trumpet, etc.); to whistle (a tune)	4.-to emit (smoke, fire, etc.); to spout; to spew; to puff out	5.-to sprout; to put forth (buds)	6.-to appear (on the surface); to form; to be coated with (powder, rust, etc.)	7.-to burst out laughing; to burst into laughter	8.-to brag; to talk big	9.-to smelt; to mint																		
JLPT-N5	464	奥さん	おく	Noun	1.-wife; your wife; his wife; married lady; madam																										
JLPT-N5	465	引く	ひ	Godan verb with ku ending, Transitive verb	1.-to pull; to tug; to lead (e.g. a horse)	2.-to draw (attention, sympathy, etc.); to attract (e.g. interest)	3.-to draw back (e.g. one's hand); to draw in (one's chin, stomach, etc.); to pull in	4.-to draw (a card, mahjong tile, etc.)	5.-to draw (a line, plan, etc.)	6.-to catch (a cold)	7.-to play (a stringed or keyboard instrument)	8.-to look up (in a dictionary, phone book, etc.); to consult; to check	9.-to haul; to pull (vehicles)	10.-to subtract; to deduct	11.-to recede; to ebb; to fade	12.-to be descend from; to inherit (a characteristic)	13.-to quote; to cite; to raise (as evidence)	14.-to lay on (electricity, gas, etc.); to install (e.g. a telephone); to supply (e.g. water)	15.-to hold (e.g. a note)	16.-to apply (e.g. lipstick); to oil (e.g. a pan); to wax (e.g. a floor)	17.-to move back; to draw back; to recede	18.-to lessen; to subside; to ebb	19.-to resign; to retire; to quit								
JLPT-N5	466	段々	だんだん	Adverb, Adverb taking the 'to' particle	1.-gradually; by degrees; little by little; more and more; increasingly	2.-steps; stairs; staircase; terrace																									
JLPT-N5	467	習う	なら	Godan verb with u ending, Transitive verb	1.-to take lessons in; to be taught; to learn (from a teacher); to study (under a teacher); to get training in																										
JLPT-N5	468	彼処	あそこ	Pronoun	1.-there (place physically distant from both speaker and listener); over there; that place; yonder; you-know-where	2.-genitals; private parts; nether regions	3.-that far (something psychologically distant from both speaker and listener); that much; that point																								
JLPT-N5	469	狭い	せま	I-adjective	1.-narrow; confined; small; cramped	2.-limited; narrow-minded; confining																									
JLPT-N5	470	軽い	かる	I-adjective	1.-light (i.e. not heavy); feeling light (i.e. offering little resistance, moving easily)	2.-light (i.e. of foot); effortless; nimble; agile	3.-non-serious; minor; unimportant; trivial	4.-slight; small; gentle; soft; easy; lighthearted (e.g. joke)	5.-easy; simple	6.-indiscriminate																					
JLPT-N5	471	脱ぐ	ぬ	Godan verb with gu ending, Transitive verb	1.-to take off (clothes, shoes, etc.); to undress																										
JLPT-N5	472	万	まん	Numeric	1.-10,000; ten thousand	2.-myriad	3.-everything; all	4.-various																							
JLPT-N5	473	煩い	うるさ	I-adjective	1.-noisy; loud	2.-annoying; troublesome; tiresome; persistent; importunate	3.-fussy; finicky; picky; particular; nagging; fastidious; bossy	4.-shut up!; be quiet!																							
JLPT-N5	474	並ぶ	なら	Godan verb with bu ending, intransitive verb	1.-to line up; to stand in a line	2.-to rival; to match; to equal																									
JLPT-N5	475	吸う	す	Godan verb with u ending, Transitive verb	1.-to smoke; to breathe in; to inhale	2.-to suck; to sip; to slurp	3.-to absorb; to soak up	4.-to kiss																							
JLPT-N5	476	閉まる	し	Godan verb with ru ending, intransitive verb	1.-to be shut; to close; to be closed	2.-to be firm (of a body, face, etc.); to be well-knit	3.-to be locked	4.-to tighten; to be tightened	5.-to become sober; to become tense																						
JLPT-N5	477	詰らない	つま	I-adjective	1.-dull; uninteresting; boring; tedious	2.-insignificant; unimportant; trifling; trivial; worthless	3.-absurd; foolish; silly; stupid	4.-useless; pointless; disappointing																							
JLPT-N5	478	咲く	さ	Godan verb with ku ending, intransitive verb	1.-to bloom																										
JLPT-N5	479	真っ直ぐ	ます	Na-adjective, Adverb, Noun	1.-straight (ahead); direct; upright; erect	2.-straightforward; honest; frank																									
JLPT-N5	480	一	いち	Numeric, Prefix	1.-one	2.-best	3.-first; foremost	4.-beginning; start	5.-a (single); one (of many)	6.-ace (playing card)	7.-bottom string (on a shamisen, etc.)																				
JLPT-N5	481	お祖母さん	ばあ	Noun	1.-grandmother	2.-old woman; female senior citizen																									
JLPT-N5	482	涼しい	すず	I-adjective	1.-cool; refreshing	2.-clear (e.g. eyes); bright	3.-clear; distinct	4.-composed (facial expression); unruffled; unconcerned	5.-pure; upright; innocent																						
JLPT-N5	483	其方	そちら	Pronoun	1.-that way (direction distant from the speaker, close to the listener)	2.-there (place distant from the speaker, close to the listener)	3.-that one (something close to the listener)	4.-you; your family; your company	5.-that person (someone close to the listener)																						
JLPT-N5	484	厚い	あつ	I-adjective	1.-thick; deep; heavy	2.-kind; cordial; hospitable; warm; faithful	3.-serious (of an illness)	4.-abundant																							
JLPT-N5	485	お兄さん	にい	Noun	1.-older brother; elder brother	2.-young man; buddy; fella; laddie																									
JLPT-N5	486	お姉さん	ねえ	Noun	1.-older sister; elder sister	2.-young lady	3.-miss	4.-ma'am	5.-older girl																						
JLPT-N5	487	汚い	きたな	I-adjective	1.-dirty; filthy; foul; unclean	2.-disordered; messy; untidy; poor (e.g. handwriting)	3.-indecent (language, etc.); dirty; vulgar; coarse	4.-dastardly; mean; base; underhanded	5.-stingy; greedy																						
JLPT-N5	488	並べる	なら	Ichidan verb, Transitive verb	1.-to line up; to set up; to arrange in a line	2.-to enumerate; to itemize	3.-to be equal (to); to compare well (with); to be as good (as)																								
JLPT-N5	489	危ない	あぶ	I-adjective	1.-dangerous; risky; hazardous; perilous; precarious	2.-in danger; in jeopardy; critical; grave; at risk	3.-uncertain; unreliable; insecure; unsteady; doubtful	4.-close (call); narrow (escape)																							
JLPT-N5	490	お腹	なか	Noun	1.-belly; abdomen; stomach																										
JLPT-N5	491	不味い	まず	I-adjective	1.-bad (taste); unpalatable; unsavoury; unsavory; awful; terrible; unpleasant	2.-poor; unskillful; unskilful; bungling; clumsy	3.-ugly; unattractive; homely; plain	4.-awkward; problematic; troublesome; unfavorable; unfavourable; unwise	5.-マズイ、マズい																						
JLPT-N5	492	ご飯	はん	Noun	1.-cooked rice	2.-meal																									
JLPT-N5	493	曇る	くも	Godan verb with ru ending, intransitive verb	1.-to get cloudy; to cloud over; to become overcast	2.-to cloud up; to fog up; to mist up; to become dim	3.-to be gloomy; to be clouded (expression); to be downcast	4.-to look slightly downward (of a noh mask; indicating sadness, grief, etc.)																							
JLPT-N5	494	黄色い	きいろ	I-adjective	1.-yellow	2.-high-pitched (voice); shrill																									
JLPT-N5	495	お菓子	かし	Noun	1.-confections; sweets; candy; cake																										
JLPT-N5	496	磨く	みが	Godan verb with ku ending, Transitive verb	1.-to polish; to shine; to brush (e.g. teeth); to grind (e.g. lens)	2.-to refine (e.g. a skill); to improve; to cultivate																									
JLPT-N5	497	賑やか	にぎ	Na-adjective	1.-bustling; busy; lively																										
JLPT-N5	498	鳴く	な	Godan verb with ku ending, intransitive verb	1.-to sing (bird)	2.-to make sound (animal); to call; to cry; to chirp	3.-to make a meld call (e.g. pung, kong)																								
JLPT-N5	499	夕飯	ゆうはん	Noun	1.-evening meal																										
JLPT-N5	500	葉書	はがき	Noun	1.-postcard	2.-memo; note; card																									
JLPT-N5	501	朝ご飯	あさはん	Noun	1.-breakfast																										
JLPT-N5	502	Ｙシャツ		Noun	1.-shirt; business shirt; dress shirt																										
JLPT-N5	503	六つ	むっ	Numeric	1.-six	2.-six years of age	3.-six o'clock (old time system)																								
JLPT-N5	504	お巡りさん	まわ	Noun	1.-police officer																										
JLPT-N5	505	お手洗い	てあら	Noun	1.-toilet; restroom; lavatory; bathroom																										
JLPT-N5	506	差す	さ	Godan verb with su ending, intransitive verb	1.-to shine	2.-to be visible	3.-to be tinged with	4.-to rise (of water levels); to flow in	5.-to be felt (i.e. as an emotion); to come over one	6.-to hold up (an umbrella, etc.); to put up; to raise	7.-to extend one's arm straight ahead (in dance)	8.-to insert; to put in	9.-to wear (a sword) in one's belt; to wear at one's side; to carry under one's arm	10.-to insert one's arm under an opponent's arm	11.-to pole (a boat)	12.-to pour; to add (liquid); to serve (drinks)	13.-to put on (lipstick, etc.); to apply; to colour; to dye	14.-to light (a fire); to burn	15.-to shut; to close; to lock; to fasten	16.-to stop in the midst of; to leave undone											
JLPT-N5	507	零	れい	Noun	1.-zero; nought																										
JLPT-N5	508	二十日	はつか	Noun	1.-twentieth day of the month	2.-twenty days																									
JLPT-N5	509	粁	粁キロメートル	Noun	1.-kilometer; kilometre																										
JLPT-N5	510	八つ	やっ	Numeric	1.-eight	2.-eight years of age	3.-two o'clock (old time system)																								
JLPT-N5	511	再来年	さらいねん	Adverbial noun, Temporal noun	1.-year after next																										
JLPT-N5	512	良く	よ	Adverb	1.-nicely; properly; well; skillfully; skilfully	2.-frequently; often	3.-I'm glad that you ...; thank you for ...	4.-(you have) quite the nerve to; I don't know how you can ...																							
JLPT-N5	513	其処	そこ	Pronoun	1.-there (place relatively near listener)	2.-there (place just mentioned); that place	3.-then (of some incident just spoken of); that (of point just raised)	4.-you																							
JLPT-N5	514	小さな	ちい	Pre-noun adjectival	1.-small; little; tiny																										
JLPT-N5	515	答える	こた	Ichidan verb, intransitive verb	1.-to answer; to reply																										
JLPT-N5	516	もう一度	いちど	Expression	1.-once more; again																										
JLPT-N5	517	要る	い	Godan verb with ru ending, intransitive verb	1.-to be needed; to be wanted																										
JLPT-N5	518	背	せ	Noun	1.-back; spine	2.-reverse; rear side	3.-height; stature	4.-ridge (of a mountain)																							
